"","movieId","title","totalRating","qtdObs","qtdGenres"
"6427",8949,"Sideways (2004)",68,22,"more"
"6428",8950,"The Machinist (2004)",20,8,"more"
"6429",8951,"Vera Drake (2004)",4.5,1,"one"
"6430",8954,"Lightning in a Bottle (2004)",0,0,"one"
"6431",8955,"Undertow (2004)",0,0,"more"
"6432",8957,"Saw (2004)",7,3,"more"
"6433",8958,"Ray (2004)",0,0,"one"
"6434",8961,"Incredibles, The (2004)",0,0,"more"
"6435",8963,"It's All About Love (2003)",17,5,"more"
"6436",8964,"Callas Forever (2002)",8,2,"one"
"6437",8965,"Polar Express, The (2004)",101.5,27,"more"
"6438",8966,"Kinsey (2004)",0,0,"one"
"6439",8968,"After the Sunset (2004)",8,2,"more"
"6440",8969,"Bridget Jones: The Edge of Reason (2004)",9,2,"more"
"6441",8970,"Finding Neverland (2004)",0,0,"one"
"6442",8972,"National Treasure (2004)",0,0,"more"
"6443",8973,"Bad Education (La mala educación) (2004)",3,1,"more"
"6444",8974,"SpongeBob SquarePants Movie, The (2004)",1.5,1,"more"
"6445",8977,"Alexander (2004)",3,1,"more"
"6446",8979,"Guerrilla: The Taking of Patty Hearst (2004)",0,0,"one"
"6447",8981,"Closer (2004)",0,0,"more"
"6448",8982,"I Am David (2003)",4,1,"one"
"6449",8983,"House of Flying Daggers (Shi mian mai fu) (2004)",4,1,"more"
"6450",8984,"Ocean's Twelve (2004)",2.5,1,"more"
"6451",8985,"Blade: Trinity (2004)",5.5,2,"more"
"6452",8986,"Bellboy, The (1960)",0,0,"one"
"6453",8987,"Bush's Brain (2004)",7,2,"one"
"6454",8988,"Cinderfella (1960)",0,0,"one"
"6455",8989,"Damn Yankees! (1958)",0,0,"more"
"6456",8998,"That's Entertainment (1974)",6,2,"one"
"6457",8999,"That's Entertainment, Part II (1976)",36,10,"one"
"6458",9000,"That's Entertainment! III (1994)",9,3,"one"
"6459",9001,"Wackiest Ship in the Army, The (1960)",0,0,"more"
"6460",9004,"D.A.R.Y.L. (1985)",0,0,"more"
"6461",9005,"Fire in the Sky (1993)",0,0,"more"
"6462",9010,"Love Me If You Dare (Jeux d'enfants) (2003)",7,2,"more"
"6463",9012,"Ruby Gentry (1952)",0,0,"one"
"6464",9018,"Control Room (2004)",0,0,"more"
"6465",25737,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",0,0,"more"
"6466",25744,"Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922)",0,0,"more"
"6467",25750,"Sherlock Jr. (1924)",0,0,"more"
"6468",25752,"Freshman, The (1925)",0,0,"one"
"6469",25753,"Greed (1924)",8.5,2,"one"
"6470",25755,"Phantom of the Opera, The (1925)",3,1,"more"
"6471",25763,"Pandora's Box (Büchse der Pandora, Die) (1929)",0,0,"one"
"6472",25764,"Cameraman, The (1928)",0,0,"more"
"6473",25769,"Steamboat Bill, Jr. (1928)",12.5,6,"more"
"6474",25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",6.5,2,"one"
"6475",25773,"Little Caesar (1931)",18,5,"more"
"6476",25774,"Golden Age, The (Âge d'Or, L') (1930)",227,58,"more"
"6477",25777,"Monkey Business (1931)",16.5,4,"one"
"6478",25788,"Scarface (1932)",0,0,"more"
"6479",25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)",0.5,1,"more"
"6480",25795,"Dinner at Eight (1933)",84.5,24,"more"
"6481",25801,"She Done Him Wrong (1933)",0,0,"more"
"6482",25805,"Atalante, L' (1934)",3,1,"more"
"6483",25807,"Black Cat, The (1934)",0,0,"more"
"6484",25825,"Fury (1936)",3,1,"more"
"6485",25826,"Libeled Lady (1936)",2,1,"more"
"6486",25827,"Mr. Deeds Goes to Town (1936)",164.5,48,"more"
"6487",25828,"Petrified Forest, The (1936)",18.5,5,"more"
"6488",25839,"Nothing Sacred (1937)",0,0,"more"
"6489",25841,"Stage Door (1937)",7.5,2,"one"
"6490",25842,"Topper (1937)",0,0,"more"
"6491",25850,"Holiday (1938)",2,1,"more"
"6492",25852,"Gaslight (1940)",3.5,1,"more"
"6493",25856,"Wuthering Heights (1939)",18,5,"more"
"6494",25865,"Letter, The (1940)",0,0,"more"
"6495",25868,"Ball of Fire (1941)",0,0,"more"
"6496",25874,"Never Give a Sucker an Even Break (1941)",4,1,"more"
"6497",25882,"Hard Way, The (1943)",56,14,"one"
"6498",25886,"Random Harvest (1942)",2.5,1,"more"
"6499",25891,"Heaven Can Wait (1943)",0,0,"more"
"6500",25898,"Day of Wrath (Vredens dag) (1943)",34.5,11,"one"
"6501",25900,"Curse of the Cat People, The (1944)",9,4,"one"
"6502",25901,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",0,0,"more"
"6503",25904,"Ministry of Fear (1944)",4,1,"more"
"6504",25906,"Mr. Skeffington (1944)",0,0,"more"
"6505",25911,"Woman in the Window, The (1944)",0,0,"more"
"6506",25916,"They Were Expendable (1945)",4,1,"more"
"6507",25920,"Blue Dahlia, The (1946)",1.5,2,"more"
"6508",25927,"Stranger, The (1946)",0,0,"more"
"6509",25929,"Nightmare Alley (1947)",0,0,"more"
"6510",25930,"Odd Man Out (1947)",3,1,"more"
"6511",25937,"Easter Parade (1948)",0,0,"more"
"6512",25940,"Lady from Shanghai, The (1947)",13,4,"more"
"6513",25941,"Letter from an Unknown Woman (1948)",0,0,"more"
"6514",25945,"They Live by Night (1949)",15.5,5,"more"
"6515",25947,"Unfaithfully Yours (1948)",0,0,"one"
"6516",25952,"Letter to Three Wives, A (1949)",0,0,"more"
"6517",25962,"King Solomon's Mines (1950)",2.5,1,"more"
"6518",25965,"Summer Stock (1950)",0,0,"more"
"6519",25971,"Carrie (1952)",10.5,3,"more"
"6520",25972,"Clash by Night (1952)",0,0,"more"
"6521",25993,"Magnificent Obsession (1954)",0,0,"more"
"6522",25995,"Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954)",2.5,1,"more"
"6523",25996,"Star Is Born, A (1954)",0,0,"more"
"6524",25999,"The Wild One (1953)",0,0,"one"
"6525",26003,"Night and Fog (Nuit et brouillard) (1955)",3,1,"more"
"6526",26005,"Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955)",0,0,"more"
"6527",26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",0,0,"more"
"6528",26009,"Burmese Harp, The (Biruma no tategoto) (1956)",0,0,"more"
"6529",26010,"Carousel (1956)",0,0,"more"
"6530",26012,"Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956)",4,1,"more"
"6531",26013,"Rodan (Sora no daikaijû Radon) (1956)",0,0,"one"
"6532",26025,"Spirit of St. Louis, The (1957)",0,0,"more"
"6533",26052,"Pickpocket (1959)",0,0,"more"
"6534",26079,"David and Lisa (1962)",0,0,"one"
"6535",26082,"Harakiri (Seppuku) (1962)",0,0,"one"
"6536",26084,"Music Man, The (1962)",5,2,"more"
"6537",26085,"Mutiny on the Bounty (1962)",0,0,"more"
"6538",26086,"Occurrence at Owl Creek Bridge, An (La rivière du hibou) (1962)",0,0,"more"
"6539",26093,"Wonderful World of the Brothers Grimm, The (1962)",9,2,"more"
"6540",26094,"Eclisse, L' (Eclipse) (1962)",0,0,"one"
"6541",26111,"Becket (1964)",2.5,1,"one"
"6542",26116,"Hush... Hush, Sweet Charlotte (1964)",9,3,"more"
"6543",26117,"Killers, The (1964)",2.5,1,"more"
"6544",26122,"Onibaba (1964)",2,1,"more"
"6545",26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",0,0,"more"
"6546",26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",0,0,"more"
"6547",26133,"Charlie Brown Christmas, A (1965)",0,0,"more"
"6548",26147,"Thousand Clowns, A (1965)",0,0,"more"
"6549",26150,"Andrei Rublev (Andrey Rublyov) (1969)",4,1,"more"
"6550",26151,"Au Hasard Balthazar (1966)",0,0,"more"
"6551",26152,"Batman (1966)",0,0,"more"
"6552",26157,"Manos: The Hands of Fate (1966)",4,1,"one"
"6553",26160,"Asterix and the Gauls (Astérix le Gaulois) (1967)",4.5,1,"more"
"6554",26163,"Don't Look Back (1967)",26,7,"more"
"6555",26164,"Fando and Lis (Fando y Lis) (1968)",0,0,"more"
"6556",26171,"Play Time (a.k.a. Playtime) (1967)",0,0,"one"
"6557",26172,"Point Blank (1967)",0,0,"more"
"6558",26176,"Titicut Follies (1967)",0,0,"more"
"6559",26178,"Two for the Road (1967)",8.5,3,"more"
"6560",26180,"Up the Down Staircase (1967)",0,0,"one"
"6561",26188,"Heart Is a Lonely Hunter, The (1968)",2,1,"one"
"6562",26198,"Yours, Mine and Ours (1968)",0,0,"more"
"6563",26199,"Alice's Restaurant (1969)",0,0,"more"
"6564",26208,"My Night At Maud's (Ma Nuit Chez Maud) (1969)",0,0,"more"
"6565",26228,"Swedish Love Story, A (Kärlekshistoria, En) (1970)",0,0,"more"
"6566",26229,"Landlord, The (1970)",0,0,"more"
"6567",26231,"Performance (1970)",0,0,"more"
"6568",26241,"The Devils (1971)",0,0,"one"
"6569",26242,"Duel (1971)",0,0,"more"
"6570",26251,"Mon Oncle Antoine (1971)",0,0,"one"
"6571",26258,"Topo, El (1970)",0,0,"more"
"6572",26265,"Dr. Phibes Rises Again (1972)",5,1,"more"
"6573",26268,"The Tall Blond Man with One Black Shoe (1972)",0,0,"more"
"6574",26271,"Lady Sings the Blues (1972)",0,0,"more"
"6575",26294,"My Name Is Nobody (Il Mio nome è Nessuno) (1973)",3.5,1,"more"
"6576",26302,"Scarecrow (1973)",0,0,"one"
"6577",26303,"Sisters (1973)",0,0,"more"
"6578",26313,"California Split (1974)",0,0,"more"
"6579",26317,"Emmanuelle (1974)",13.5,3,"more"
"6580",26318,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",3,1,"more"
"6581",26320,"Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973)",0,0,"more"
"6582",26322,"Gone in 60 Seconds (1974)",0,0,"more"
"6583",26323,"Groove Tube, The (1974)",0,0,"one"
"6584",26324,"Harry and Tonto (1974)",4,1,"more"
"6585",26325,"Hearts and Minds (1974)",2.5,1,"more"
"6586",26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",2,1,"one"
"6587",26338,"Cousin cousine (1975)",14.5,4,"more"
"6588",26342,"Farewell, My Lovely (1975)",0,0,"more"
"6589",26346,"Story of Adele H., The (Histoire d'Adèle H., L') (1975)",89.5,22,"one"
"6590",26349,"Night Moves (1975)",0,0,"more"
"6591",26350,"Passenger, The (Professione: reporter) (1975)",12,5,"one"
"6592",26366,"Harlan County U.S.A. (1976)",36.5,11,"one"
"6593",26371,"The Missouri Breaks (1976)",0,0,"more"
"6594",26375,"Silver Streak (1976)",2,1,"more"
"6595",26386,"High Anxiety (1977)",1,1,"more"
"6596",26391,"New York, New York (1977)",0,0,"more"
"6597",26393,"Sorcerer (1977)",0,0,"more"
"6598",26394,"Turning Point, The (1977)",51.5,13,"more"
"6599",26400,"Gates of Heaven (1978)",13.5,5,"one"
"6600",26403,"Hobbit, The (1977)",0,0,"more"
"6601",26404,"In Praise of Older Women (1978)",0,0,"one"
"6602",26409,"Clonus Horror, The (1979)",3.5,1,"more"
"6603",26413,"Snake in the Eagle's Shadow (Se ying diu sau) (1978)",6.5,2,"more"
"6604",26414,"Wedding, A (1978)",0,0,"more"
"6605",26422,"Hair (1979)",0,0,"more"
"6606",26425,"In-Laws, The (1979)",8.5,2,"more"
"6607",26430,"Luna, La (1979)",0,0,"one"
"6608",26435,"Starting Over (1979)",12.5,3,"more"
"6609",26462,"Bad Boys (1983)",0,0,"more"
"6610",26464,"Blue Thunder (1983)",6,3,"more"
"6611",26467,"Day After, The (1983)",0,0,"more"
"6612",26471,"Eddie Murphy Delirious (1983)",0,0,"more"
"6613",26472,"Norte, El (1984)",0,0,"more"
"6614",26480,"Raiders of Atlantis, The (1983)",0,0,"more"
"6615",26485,"Rumble Fish (1983)",2,1,"one"
"6616",26487,"Star 80 (1983)",16.5,6,"one"
"6617",26492,"Twilight Zone: The Movie (1983)",78,24,"more"
"6618",26494,"Suburbia (1984)",0,0,"one"
"6619",26501,"Choose Me (1984)",62.5,15,"more"
"6620",26505,"Comfort and Joy (1984)",0,0,"one"
"6621",26509,"Electric Dreams (1984)",0,0,"more"
"6622",26513,"Ice Pirates, The (1984)",2,2,"more"
"6623",26524,"Times of Harvey Milk, The (1984)",296.5,81,"one"
"6624",26528,"Anne of Green Gables (1985)",0,0,"more"
"6625",26547,"Police Story (Ging chaat goo si) (1985)",4,1,"more"
"6626",26554,"Quiet Earth, The (1985)",3.5,1,"more"
"6627",26555,"Spies Like Us (1985)",11.5,3,"one"
"6628",26562,"White Nights (1985)",0,0,"one"
"6629",26564,"'Round Midnight (1986)",0,0,"more"
"6630",26574,"Ginger and Fred (Ginger e Fred) (1986)",0,0,"more"
"6631",26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",0,0,"one"
"6632",26581,"Sherman's March (1985)",4,1,"one"
"6633",26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",4,1,"more"
"6634",26587,"Decalogue, The (Dekalog) (1989)",0,0,"more"
"6635",26599,"Law of Desire (Ley del deseo, La) (1987)",5,1,"more"
"6636",26603,"Prince of Darkness (1987)",6,2,"more"
"6637",26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",3.5,1,"more"
"6638",26614,"Bourne Identity, The (1988)",0,0,"more"
"6639",26622,"Dominick and Eugene (1988)",1.5,2,"one"
"6640",26631,"Alice (Neco z Alenky) (1988)",12,4,"more"
"6641",26649,"Lonesome Dove (1989)",3,1,"more"
"6642",26655,"Common Threads: Stories from the Quilt (1989)",0,0,"one"
"6643",26662,"Kiki's Delivery Service (Majo no takkyûbin) (1989)",4,1,"more"
"6644",26663,"Monsieur Hire (1989)",0,0,"more"
"6645",26680,"Cry-Baby (1990)",0,0,"more"
"6646",26684,"Frankenhooker (1990)",4,1,"more"
"6647",26686,"Ghost Dad (1990)",8,2,"more"
"6648",26689,"Havana (1990)",6,3,"one"
"6649",26693,"It (1990)",0,0,"more"
"6650",26694,"Ju Dou (1990)",4,1,"one"
"6651",26695,"Krays, The (1990)",0,0,"one"
"6652",26700,"Nuns on the Run (1990)",0,0,"more"
"6653",26701,"Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)",4,1,"more"
"6654",26702,"Reflecting Skin, The (1990)",9,3,"more"
"6655",26704,"State of Grace (1990)",0,0,"more"
"6656",26712,"35 Up (1991)",0,0,"one"
"6657",26726,"Dutch (1991)",0.5,1,"one"
"6658",26729,"Hearts of Darkness: A Filmmakers Apocalypse (1991)",0,0,"one"
"6659",26731,"Homicide (1991)",0,0,"more"
"6660",26732,"Johnny Stecchino (1991)",9.5,3,"one"
"6661",26736,"Riki-Oh: The Story of Ricky (Lik Wong) (1991)",4,1,"more"
"6662",26737,"Light Sleeper (1992)",0,0,"more"
"6663",26749,"Prospero's Books (1991)",0,0,"more"
"6664",26750,"Quigley Down Under (1990)",1,1,"more"
"6665",26775,"Johnny Suede (1991)",0,0,"more"
"6666",26776,"Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)",5,2,"more"
"6667",26782,"Mambo Kings, The (1992)",0,0,"more"
"6668",26784,"Night and the City (1992)",0,0,"more"
"6669",26788,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",0,0,"more"
"6670",26791,"Shining Through (1992)",0,0,"more"
"6671",26797,"Visions of Light: The Art of Cinematography (1992)",0.5,1,"one"
"6672",26809,"Baby of Mâcon, The (a.k.a. The Baby of Macon) (1993)",0,0,"one"
"6673",26810,"Bad Boy Bubby (1993)",5,1,"one"
"6674",26812,"Barbarians at the Gate (1993)",10.5,3,"one"
"6675",26819,"Fortress (1992)",4,1,"more"
"6676",26835,"Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, The (1993)",4,1,"more"
"6677",26838,"Snapper, The (1993)",0,0,"more"
"6678",26840,"Sonatine (Sonachine) (1993)",0,0,"more"
"6679",26842,"Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993)",96,31,"more"
"6680",26843,"Three of Hearts (1993)",3.5,1,"more"
"6681",26850,"71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls) (1994)",3.5,2,"one"
"6682",26854,"Darkman II: Return of Durant, The (1995)",4,2,"more"
"6683",26865,"Fist of Legend (Jing wu ying xiong) (1994)",39.5,10,"more"
"6684",26870,"Major League II (1994)",0,0,"one"
"6685",26886,"Defender, The (a.k.a. Bodyguard from Beijing, The) (Zhong Nan Hai bao biao) (1994)",62.5,16,"one"
"6686",26903,"Whisper of the Heart (Mimi wo sumaseba) (1995)",6,3,"more"
"6687",26915,"Tromeo and Juliet (1996)",1.5,2,"more"
"6688",26947,"Pusher (1996)",19.5,8,"more"
"6689",26974,"Gummo (1997)",21,7,"one"
"6690",26999,"Lion King II: Simba's Pride, The (1998)",2,1,"more"
"6691",27002,"From the Earth to the Moon (1998)",0,0,"more"
"6692",27005,"Interview, The (1998)",0,0,"more"
"6693",27020,"Gia (1998)",0,0,"more"
"6694",27022,"Thursday (1998)",0,0,"more"
"6695",27032,"Who Am I? (Wo shi shei) (1998)",4.5,1,"more"
"6696",27075,"Addams Family Reunion (1998)",0,0,"more"
"6697",27109,"Lady Snowblood (Shurayukihime) (1973)",0,0,"more"
"6698",27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",3,1,"more"
"6699",27178,"In July (Im Juli) (2000)",0,0,"more"
"6700",27186,"Kirikou and the Sorceress (Kirikou et la sorcière) (1998)",11,3,"more"
"6701",27193,"Taxi 2 (2000)",0,0,"more"
"6702",27251,"10th Kingdom, The (2000)",0,0,"more"
"6703",27253,"Extremely Goofy Movie, An (2000)",0,0,"more"
"6704",27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",0,0,"one"
"6705",27266,"2046 (2004)",0,0,"more"
"6706",27317,"Audition (Ôdishon) (1999)",8,2,"more"
"6707",27322,"Paragraph 175 (2000)",21.5,9,"one"
"6708",27329,"Paradise Lost 2: Revelations (2000)",2.5,1,"one"
"6709",27334,"Sound and Fury (2000)",158.5,42,"one"
"6710",27338,"The Hole (2001)",130.5,35,"more"
"6711",27351,"Spiral (2000)",0,0,"one"
"6712",27369,"Daria: Is It Fall Yet? (2000)",0,0,"more"
"6713",27373,"61* (2001)",0,0,"one"
"6714",27376,"Tunnel, The (Tunnel, Der) (2001)",0,0,"more"
"6715",27397,"Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)",0,0,"more"
"6716",27410,"Conspiracy (2001)",7.5,3,"more"
"6717",27416,"Jalla! Jalla! (2000)",1,1,"more"
"6718",27423,"O Auto da Compadecida (Dog's Will, A) (2000)",0,0,"more"
"6719",27441,"Blood: The Last Vampire (2000)",0,0,"more"
"6720",27478,"Ali G Indahouse (2002)",3,1,"one"
"6721",27482,"Cube 2: Hypercube (2002)",8.5,2,"more"
"6722",27523,"My Sassy Girl (Yeopgijeogin geunyeo) (2001)",8.5,2,"more"
"6723",27544,"Waterboys (2001)",0,0,"one"
"6724",27555,"Fubar (2002)",1.5,1,"one"
"6725",27592,"Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002)",3,1,"more"
"6726",27604,"Suicide Club (Jisatsu saakuru) (2001)",0,0,"more"
"6727",27611,"Battlestar Galactica (2003)",0,0,"more"
"6728",27646,"Soldier's Girl (2003)",0,0,"one"
"6729",27648,"Bright Young Things (2003)",0,0,"more"
"6730",27660,"Animatrix, The (2003)",5.5,2,"more"
"6731",27664,"Brown Bunny, The (2003)",0,0,"one"
"6732",27674,"11:14 (2003)",0,0,"more"
"6733",27685,"Bring It On Again (2004)",3,1,"one"
"6734",27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",10,4,"more"
"6735",27700,"Evil (Ondskan) (2003)",0,0,"one"
"6736",27704,"Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)",0,0,"more"
"6737",27706,"Lemony Snicket's A Series of Unfortunate Events (2004)",0,0,"more"
"6738",27713,"Bukowski: Born into This (2003)",0,0,"one"
"6739",27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",11.5,3,"more"
"6740",27722,"Last Life in the Universe (Ruang rak noi nid mahasan) (2003)",4,1,"more"
"6741",27724,"Hitler: The Rise of Evil (2003)",0,0,"one"
"6742",27727,"Head-On (Gegen die Wand) (2004)",0,0,"more"
"6743",27728,"Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)",3,1,"more"
"6744",27731,"Cat Returns, The (Neko no ongaeshi) (2002)",0,0,"more"
"6745",27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",9,4,"more"
"6746",27751,"'Salem's Lot (2004)",0,0,"more"
"6747",27768,"Intimate Strangers (Confidences trop intimes) (2004)",17,5,"one"
"6748",27772,"Ju-on: The Grudge (2002)",8,4,"one"
"6749",27773,"Old Boy (2003)",12.5,5,"more"
"6750",27778,"Ginger Snaps Back: The Beginning (2004)",38,15,"more"
"6751",27783,"Lost Embrace (Abrazo partido, El) (2004)",29.5,10,"more"
"6752",27784,"One Missed Call (Chakushin ari) (2003)",110.5,34,"more"
"6753",27788,"Jacket, The (2005)",0,0,"more"
"6754",27790,"Millions (2004)",7.5,2,"more"
"6755",27792,"Saddest Music in the World, The (2003)",0,0,"more"
"6756",27793,"Starship Troopers 2: Hero of the Federation (2004)",11.5,3,"more"
"6757",27798,"Ju-on: The Grudge 2 (2003)",0,0,"one"
"6758",27800,"Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003)",0,0,"more"
"6759",27801,"Ong-Bak: The Thai Warrior (Ong Bak) (2003)",763.5,188,"more"
"6760",27802,"Infernal Affairs 2 (Mou gaan dou II) (2003)",0,0,"more"
"6761",27803,"Sea Inside, The (Mar adentro) (2004)",96.5,27,"one"
"6762",27808,"Spanglish (2004)",29,8,"more"
"6763",27812,"Festival Express (2003)",128.5,35,"more"
"6764",27815,"Chorus, The (Choristes, Les) (2004)",38.5,15,"one"
"6765",27816,"Saints and Soldiers (2003)",2,1,"more"
"6766",27821,"Interpreter, The (2005)",27,8,"more"
"6767",27822,"Open Water (2003)",5,1,"more"
"6768",27826,"Touch of Pink (2004)",7,2,"more"
"6769",27831,"Layer Cake (2004)",3.5,2,"more"
"6770",27834,"Return, The (Vozvrashcheniye) (2003)",7,2,"one"
"6771",27837,"Flight of the Phoenix (2004)",0,0,"more"
"6772",27838,"Mean Creek (2004)",3,1,"more"
"6773",27839,"Ring Two, The (2005)",2.5,1,"more"
"6774",27846,"Corporation, The (2003)",0,0,"one"
"6775",27850,"Yes Men, The (2003)",7,2,"one"
"6776",27851,"Fond Kiss, A (Ae Fond Kiss...) (2004)",2,1,"more"
"6777",27857,"As it is in Heaven (Så som i himmelen) (2004)",18,5,"more"
"6778",27867,"Football Factory, The (2004)",110,26,"more"
"6779",27869,"Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004)",0,0,"more"
"6780",27871,"Something the Lord Made (2004)",0,0,"one"
"6781",27873,"Metallica: Some Kind of Monster (2004)",0,0,"one"
"6782",27875,"Redemption: The Stan Tookie Williams Story (2004)",0,0,"more"
"6783",27876,"Schultze Gets the Blues (2003)",0,0,"more"
"6784",27878,"Born into Brothels (2004)",0,0,"one"
"6785",27879,"DiG! (2004)",0,0,"one"
"6786",27882,"Riding Giants (2004)",0,0,"one"
"6787",27899,"What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004)",3.5,1,"more"
"6788",27904,"Scanner Darkly, A (2006)",4,1,"more"
"6789",27912,"Outfoxed: Rupert Murdoch's War on Journalism (2004)",0,0,"one"
"6790",27922,"Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998)",0,0,"more"
"6791",30707,"Million Dollar Baby (2004)",0,0,"one"
"6792",30712,"Narrow Margin, The (1952)",3,1,"more"
"6793",30723,"Vincent & Theo (1990)",6.5,2,"one"
"6794",30745,"Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003)",0,0,"more"
"6795",30749,"Hotel Rwanda (2004)",0,0,"more"
"6796",30783,"Blood and Black Lace (Sei donne per l'assassino) (1964)",393,99,"more"
